date,site,temperature,RH,pressure,ws,wd,SRAD,RAIN.F,SNOW.F,cloud.cover,cloud.altitude,vis
2015-06-20 18:00,156,20,96,999.9,1.5,160,27.8,2.5,NA,10,8,400
2015-06-20 19:00,156,19.5,97,999.9,1.8,230,13.9,7,NA,10,8,400
2015-06-20 20:00,156,19.5,94,1000.6,0.8,20,0,0.5,NA,10,8,1800
2015-06-20 21:00,156,18.7,98,1000.7,1.2,110,0,0.5,NA,10,8,1800
2015-06-20 22:00,156,19.6,97,1000.5,1.3,160,0,0,NA,10,9,600
2015-06-20 23:00,156,19.4,97,1000.3,1.8,200,0,NA,NA,10,10,600
2015-06-21 0:00,156,19.2,97,1000.3,0.9,110,0,NA,NA,NA,NA,600
2015-06-21 1:00,156,19.6,95,1000.4,1.4,180,0,NA,NA,NA,NA,700
2015-06-21 2:00,156,19.2,97,1000.4,1.9,230,0,NA,NA,9,10,600
2015-06-21 3:00,156,19.2,97,1000.9,1,230,0,NA,NA,9,10,400
2015-06-21 4:00,156,19.1,97,1001.3,0.9,250,0,NA,NA,10,10,700
2015-06-21 5:00,156,18.7,97,1001.6,1.3,230,19.4,NA,NA,9,10,700
2015-06-21 6:00,156,19.3,93,1001.9,0.4,360,13.9,NA,NA,9,10,900
2015-06-21 7:00,156,20.3,88,1002.2,0,0,83.3,NA,NA,8,10,1200
2015-06-21 8:00,156,21,85,1002.4,0.4,360,280.6,NA,NA,8,10,1300
2015-06-21 9:00,156,22.7,73,1002.1,0.7,90,108.3,NA,NA,7,10,1500
2015-06-21 10:00,156,24.3,70,1002,1.2,230,691.7,NA,NA,7,10,1800
2015-06-21 11:00,156,24.2,65,1001.7,1.2,230,583.3,NA,NA,7,10,2000
2015-06-21 12:00,156,24.5,62,1001.2,0.7,180,755.6,NA,NA,7,10,2000
2015-06-21 13:00,156,25.6,59,1000.8,1.8,180,355.6,NA,NA,6,10,2000
2015-06-21 14:00,156,25.1,58,1000.5,1.1,140,313.9,NA,NA,7,10,2000
2015-06-21 15:00,156,25.2,61,1000.6,0.8,90,236.1,NA,NA,8,10,2000
2015-06-21 16:00,156,24.5,66,1000.5,2.7,200,111.1,0,NA,8,9,2000
2015-06-21 17:00,156,24.7,67,1000.7,2.5,200,172.2,NA,NA,8,10,2000
2015-06-21 18:00,156,24,65,1001.5,3.7,200,94.4,NA,NA,NA,NA,2000
2015-06-21 19:00,156,23,72,1002.1,4,200,27.8,NA,NA,NA,NA,1900
2015-06-21 20:00,156,21.7,85,1002.8,4,230,0,NA,NA,6,10,1500
2015-06-21 21:00,156,21.3,79,1002.9,2,200,0,NA,NA,NA,NA,2000
2015-06-21 22:00,156,20.6,74,1003.2,1.8,200,0,NA,NA,NA,NA,2000
2015-06-21 23:00,156,19.8,81,1003.4,1.5,230,0,NA,NA,3,10,2000
2015-06-22 0:00,156,19.4,85,1003.1,0,0,0,NA,NA,NA,NA,1800
2015-06-22 1:00,156,19.2,88,1002.7,0.9,50,0,NA,NA,NA,NA,1600
2015-06-22 2:00,156,18.8,91,1002.6,0.6,160,0,NA,NA,8,35,1200
2015-06-22 3:00,156,18.7,90,1002.6,0.2,360,0,NA,NA,7,35,1200
2015-06-22 4:00,156,18.4,91,1002.5,0.5,230,0,NA,NA,8,35,1200
2015-06-22 5:00,156,18.7,93,1003,0.9,250,19.4,NA,NA,9,35,1100
2015-06-22 6:00,156,19.2,91,1002.9,0.3,360,72.2,NA,NA,10,10,900
2015-06-22 7:00,156,20.3,85,1003.2,0.4,360,197.2,NA,NA,7,10,1200
2015-06-22 8:00,156,21.7,78,1002.8,1,70,444.4,NA,NA,8,10,1200
2015-06-22 9:00,156,23.1,71,1002.8,0.7,50,458.3,NA,NA,8,10,1700
2015-06-22 10:00,156,24.1,65,1002.4,0.4,360,525,NA,NA,8,10,1800
2015-06-22 11:00,156,24.8,58,1001.9,1.7,180,611.1,NA,NA,8,10,2000
2015-06-22 12:00,156,26.7,52,1001.5,4.2,200,850,NA,NA,7,10,2000
2015-06-22 13:00,156,27.7,55,1001,2.2,230,894.4,NA,NA,6,10,2000
2015-06-22 14:00,156,26.9,51,1000.4,2.8,180,741.7,NA,NA,6,10,2000
2015-06-22 15:00,156,26.1,55,1000.6,3.5,200,602.8,NA,NA,6,10,2000
2015-06-22 16:00,156,27.2,55,1000.8,4.1,200,497.2,NA,NA,5,10,2000
2015-06-22 17:00,156,25.2,61,1000.9,3.6,200,305.6,NA,NA,6,10,2000
2015-06-22 18:00,156,24.4,63,1001.3,4.1,200,119.4,NA,NA,NA,NA,2000
2015-06-22 19:00,156,23.5,69,1001.6,3.1,200,30.6,NA,NA,NA,NA,2000
2015-06-22 20:00,156,22.3,76,1002.2,3.2,230,0,NA,NA,3,10,1800
2015-06-22 21:00,156,21.9,77,1003.2,1.3,250,0,NA,NA,NA,NA,1800
2015-06-22 22:00,156,21.6,83,1003.5,0.5,320,0,NA,NA,NA,NA,1200
2015-06-22 23:00,156,21.2,85,1003.5,0.1,360,0,NA,NA,6,10,1100
2015-06-23 0:00,156,20.6,81,1003.1,1.2,180,0,NA,NA,NA,NA,1700
2015-06-23 1:00,156,19.9,82,1003,0.6,140,0,NA,NA,NA,NA,1800
2015-06-23 2:00,156,19.6,83,1002.8,0.5,180,0,NA,NA,6,10,1800
2015-06-23 3:00,156,19.3,87,1002.5,0.2,360,0,NA,NA,4,NA,1600
2015-06-23 4:00,156,19.2,94,1002.9,0.6,90,0,NA,NA,3,NA,800
2015-06-23 5:00,156,19.4,92,1003.1,0.7,50,27.8,NA,NA,3,NA,900
2015-06-23 6:00,156,20.6,88,1003.1,1.3,20,158.3,NA,NA,3,NA,900
2015-06-23 7:00,156,21.8,84,1003.2,2,70,316.7,NA,NA,3,NA,1100
2015-06-23 8:00,156,23.4,74,1003,1.4,20,502.8,NA,NA,5,NA,1300
2015-06-23 9:00,156,25,67,1003,1.6,50,655.6,NA,NA,5,NA,1500
2015-06-23 10:00,156,26.5,59,1002.8,2.8,50,780.6,NA,NA,8,NA,2000
2015-06-23 11:00,156,27.2,58,1002.1,1.4,90,761.1,NA,NA,8,NA,2000
2015-06-23 12:00,156,28.7,55,1001.8,1.4,230,602.8,NA,NA,6,10,2000
2015-06-23 13:00,156,29,48,1001.7,1.4,230,794.4,NA,NA,7,10,2000
2015-06-23 14:00,156,28.7,52,1001.3,2.8,230,411.1,NA,NA,8,10,2000
2015-06-23 15:00,156,28.4,51,1001.2,1.6,200,286.1,NA,NA,8,10,2000
2015-06-23 16:00,156,28.6,52,1000.8,2.1,180,297.2,NA,NA,8,10,2000
2015-06-23 17:00,156,28,55,1000.8,1.2,200,144.4,NA,NA,8,10,2000
2015-06-23 18:00,156,26.7,64,1001,1.7,270,41.7,NA,NA,NA,NA,2000
2015-06-23 19:00,156,25.4,67,1001.8,1.6,250,27.8,NA,NA,NA,NA,1700
2015-06-23 20:00,156,24.7,69,1002.4,1.1,270,0,NA,NA,8,10,1800
2015-06-23 21:00,156,24,66,1002.7,0.4,360,0,NA,NA,NA,NA,1900
2015-06-23 22:00,156,23.8,66,1002.7,0.8,250,0,NA,NA,NA,NA,1900
2015-06-23 23:00,156,23.4,68,1002.3,0.3,360,0,NA,NA,8,10,1800
2015-06-24 0:00,156,23,73,1002.1,0.4,360,0,NA,NA,NA,NA,1300
2015-06-24 1:00,156,22.7,73,1002,0.3,360,0,NA,NA,NA,NA,1300
2015-06-24 2:00,156,22.2,76,1002,0.3,360,0,NA,NA,8,10,1100
2015-06-24 3:00,156,22,76,1001.5,0.6,70,0,NA,NA,8,35,1100
2015-06-24 4:00,156,21.7,81,1001.7,0.5,290,0,NA,NA,8,35,1100
2015-06-24 5:00,156,21.7,83,1002,0.3,360,30.6,NA,NA,7,NA,1100
2015-06-24 6:00,156,22,84,1002.2,0.4,360,94.4,NA,NA,10,28,1100
2015-06-24 7:00,156,22.3,84,1002.1,1,200,155.6,NA,NA,10,28,900
2015-06-24 8:00,156,23.3,76,1001.6,0.4,360,266.7,NA,NA,10,28,700
2015-06-24 9:00,156,24.9,73,1001.4,1.5,20,433.3,NA,NA,10,28,800
2015-06-24 10:00,156,25.1,71,1001.5,1.1,160,394.4,NA,NA,10,10,900
2015-06-24 11:00,156,25.2,73,1001.4,0.5,50,227.8,NA,NA,10,10,1200
2015-06-24 12:00,156,25.3,61,1000.9,2.2,180,250,NA,NA,10,28,1600
2015-06-24 13:00,156,25.7,58,1000.6,1.9,230,266.7,NA,NA,10,10,1800
2015-06-24 14:00,156,25.1,61,1000.5,2.9,200,222.2,NA,NA,10,10,1700
2015-06-24 15:00,156,24.9,65,999.9,1.8,180,158.3,NA,NA,10,10,1300
2015-06-24 16:00,156,24.7,69,999.2,2.4,200,177.8,0,NA,10,10,1100
2015-06-24 17:00,156,23.9,74,999.1,2.5,200,80.6,NA,NA,10,28,1100
2015-06-24 18:00,156,24,70,999,1.3,70,55.6,NA,NA,NA,NA,1100
2015-06-24 19:00,156,23.5,70,998.7,2.2,70,27.8,NA,NA,NA,NA,1100
2015-06-24 20:00,156,23.2,71,999.1,1.4,70,0,NA,NA,8,NA,1200
2015-06-24 21:00,156,22.7,79,999.3,1.3,230,0,NA,NA,NA,NA,700
2015-06-24 22:00,156,22.4,81,999.4,0.4,360,0,NA,NA,NA,NA,600
2015-06-24 23:00,156,21.8,85,999.2,0.9,270,0,NA,NA,4,NA,600
2015-06-25 0:00,156,21.2,87,998.6,1,230,0,NA,NA,NA,NA,490
2015-06-25 1:00,156,20.9,89,997.9,0.6,360,0,NA,NA,NA,NA,440
2015-06-25 2:00,156,20.4,93,997.4,0.4,360,0,NA,NA,6,NA,300
2015-06-25 3:00,156,20.1,85,997.2,1,70,0,NA,NA,6,NA,600
2015-06-25 4:00,156,20.6,80,997.6,0.9,50,0,NA,NA,9,10,700
2015-06-25 5:00,156,20.6,83,997.6,0.1,360,22.2,NA,NA,10,10,600
2015-06-25 6:00,156,21.4,77,997.1,0.8,70,105.6,NA,NA,10,10,800
2015-06-25 7:00,156,22.7,72,996.5,0.3,360,222.2,NA,NA,10,10,900
2015-06-25 8:00,156,23.5,68,996.6,0.4,360,275,NA,NA,10,10,1100
2015-06-25 9:00,156,24.5,64,996.5,0.7,70,269.4,NA,NA,10,10,1200
2015-06-25 10:00,156,25.5,64,996.1,0.6,180,330.6,NA,NA,10,10,1500
2015-06-25 11:00,156,25.7,62,995.4,1.5,180,361.1,NA,NA,10,10,1500
2015-06-25 12:00,156,25.8,65,994.8,0.6,140,208.3,0,NA,10,8,1500
2015-06-25 13:00,156,25.4,67,994.3,2.4,200,177.8,0,NA,10,10,1500
2015-06-25 14:00,156,24.7,79,993.4,0.9,110,211.1,0,NA,10,8,1300
2015-06-25 15:00,156,24.2,76,992.6,1,110,158.3,0,NA,10,8,1100
2015-06-25 16:00,156,23.6,78,991.4,1.2,70,102.8,0,NA,10,8,900
2015-06-25 17:00,156,21,96,991.1,2.1,50,47.2,2.7,NA,10,8,300
2015-06-25 18:00,156,20.7,98,991.6,1.8,50,22.2,7,NA,10,7,500
2015-06-25 19:00,156,20.8,98,991.5,1,20,13.9,5.3,NA,10,7,300
2015-06-25 20:00,156,20.7,98,990.7,0.6,50,0,1.2,NA,10,8,500
2015-06-25 21:00,156,20.9,98,990.9,0.9,340,0,2.5,NA,10,8,600
2015-06-25 22:00,156,20.8,98,989.7,0.9,340,0,0.8,NA,10,8,1200
2015-06-25 23:00,156,21,97,988.5,0.7,360,0,0.2,NA,10,8,2000
2015-06-26 0:00,156,21.4,96,986.8,1.4,290,0,0.3,NA,10,8,2000
2015-06-26 1:00,156,21.6,97,985.1,0.9,320,0,1,NA,10,8,1500
2015-06-26 2:00,156,21.4,98,984.5,3.6,230,0,4.8,NA,10,7,600
2015-06-26 3:00,156,21.6,98,984.6,2.5,200,0,2.3,NA,10,8,1200
2015-06-26 4:00,156,21.9,98,984.4,3.3,200,0,0.2,NA,10,10,1700
2015-06-26 5:00,156,22.7,98,984.5,2.9,230,13.9,NA,NA,10,10,700
2015-06-26 6:00,156,22.1,97,984.5,4,230,25,NA,NA,10,10,800
2015-06-26 7:00,156,21.7,98,984.4,4.2,200,44.4,NA,NA,10,10,900
2015-06-26 8:00,156,21.5,99,985,2.8,230,55.6,0,NA,10,8,500
2015-06-26 9:00,156,21.6,99,985.4,2.1,250,69.4,0.2,NA,10,8,400
2015-06-26 10:00,156,22,97,986.5,2,270,111.1,0,NA,10,10,1500
2015-06-26 11:00,156,22.8,87,987.1,2.3,270,436.1,NA,NA,10,10,2000
2015-06-26 12:00,156,22.8,85,987.7,2.1,290,333.3,NA,NA,10,10,2000
2015-06-26 13:00,156,23.1,79,988,3.3,270,438.9,NA,NA,9,10,2000
2015-06-26 14:00,156,23.2,77,988.4,2.4,290,561.1,NA,NA,9,10,2000
2015-06-26 15:00,156,22.6,79,988.9,2,290,286.1,NA,NA,10,10,2000
2015-06-26 16:00,156,22.1,80,989.4,2,320,111.1,NA,NA,9,10,2000
2015-06-26 17:00,156,21.7,82,989.9,1.8,320,61.1,NA,NA,10,10,2000
2015-06-26 18:00,156,21.4,85,990.9,1.2,340,27.8,NA,NA,NA,NA,2000
2015-06-26 19:00,156,20.6,92,991.5,1.1,340,16.7,0,NA,10,8,1600
2015-06-26 20:00,156,20.7,92,992.7,1.2,20,0,0,NA,10,10,2000
2015-06-26 21:00,156,21,89,993.8,0.8,340,0,NA,NA,NA,NA,2000
2015-06-26 22:00,156,21,89,994.4,0.3,360,0,NA,NA,NA,NA,1700
2015-06-26 23:00,156,20.8,89,994.4,0.4,360,0,NA,NA,9,10,1500
2015-06-27 0:00,156,20.5,91,994.3,0.6,20,0,NA,NA,NA,NA,1300
2015-06-27 1:00,156,20.2,92,994.4,0.8,230,0,NA,NA,NA,NA,1200
2015-06-27 2:00,156,20,95,994.6,1.6,200,0,NA,NA,10,10,1200
2015-06-27 3:00,156,19.5,96,994.7,0.2,360,0,NA,NA,10,10,1300
2015-06-27 4:00,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-27 5:00,156,19.9,97,996,0,0,25,NA,NA,10,10,800
2015-06-27 6:00,156,20.2,95,995.9,0.6,70,55.6,NA,NA,10,10,800
2015-06-27 7:00,156,21.6,87,997.1,0.9,200,202.8,NA,NA,10,10,1100
2015-06-27 8:00,156,22.7,80,997.5,1.3,230,386.1,NA,NA,10,10,1500
2015-06-27 9:00,156,23,81,997.6,1.3,230,200,NA,NA,10,10,1500
2015-06-27 10:00,156,22.9,82,997.8,1.4,50,138.9,NA,NA,10,10,1800
2015-06-27 11:00,156,23.1,79,997.8,1.7,230,147.2,0,NA,10,8,2000
2015-06-27 12:00,156,22.9,79,998.2,2.9,200,111.1,0,NA,10,8,2000
2015-06-27 13:00,156,22.3,89,998.2,3,200,213.9,0.3,NA,10,10,2000
2015-06-27 14:00,156,24,77,998,2.6,180,383.3,NA,NA,9,10,2300
2015-06-27 15:00,156,23.3,79,998.2,2.1,180,388.9,NA,NA,9,10,2300
2015-06-27 16:00,156,23.5,77,998.2,3.3,200,219.4,NA,NA,8,10,2300
2015-06-27 17:00,156,22.5,82,999,2.6,180,186.1,NA,NA,7,10,2000
2015-06-27 18:00,156,21.7,84,999.7,3.3,180,100,NA,NA,NA,NA,2000
2015-06-27 19:00,156,21.3,85,1000.1,2.5,180,30.6,NA,NA,NA,NA,2000
2015-06-27 20:00,156,21.2,85,1000.7,1.2,160,0,0,NA,10,8,2000
2015-06-27 21:00,156,20.4,96,1001.3,1,140,0,0,NA,10,8,2000
2015-06-27 22:00,156,20.5,96,1001.3,0.2,360,0,0,NA,10,10,2000
2015-06-27 23:00,156,20.4,96,1001.5,0.6,110,0,0,NA,10,10,1800
2015-06-28 0:00,156,20.2,96,1001.3,1.1,50,0,0,NA,10,10,1500
2015-06-28 1:00,156,20.3,93,1001,0.5,50,0,NA,NA,NA,NA,1800
2015-06-28 2:00,156,19.6,97,1000.8,1,70,0,NA,NA,6,10,1500
2015-06-28 3:00,156,19.8,97,1001.1,1,20,0,NA,NA,7,10,1200
2015-06-28 4:00,156,19.7,97,1001.3,0.9,20,0,NA,NA,9,10,1300
2015-06-28 5:00,156,19.9,97,1001.2,0.3,360,27.8,NA,NA,7,NA,1200
2015-06-28 6:00,156,20.6,93,1001.7,0.1,360,130.6,NA,NA,3,10,1500
2015-06-28 7:00,156,21.9,86,1002,1.5,50,322.2,NA,NA,3,10,1600
2015-06-28 8:00,156,23.6,79,1002,2.1,70,488.9,NA,NA,4,10,2000
2015-06-28 9:00,156,24.8,71,1002,2.3,70,783.3,NA,NA,2,10,2000
2015-06-28 10:00,156,25.4,66,1002.1,0.9,50,855.6,NA,NA,3,10,2000
2015-06-28 11:00,156,27.2,60,1002.1,2.3,20,883.3,NA,NA,3,10,2000
2015-06-28 12:00,156,28.4,56,1001.4,1.9,50,1000,NA,NA,4,10,2000
2015-06-28 13:00,156,29.1,54,1000.8,2.2,70,991.7,NA,NA,5,10,2000
2015-06-28 14:00,156,29.2,47,1000.3,0.8,90,647.2,NA,NA,4,10,2000
2015-06-28 15:00,156,29.3,50,999.8,1.5,90,472.2,NA,NA,5,10,2000
2015-06-28 16:00,156,30.6,50,999.9,1.9,270,286.1,NA,NA,4,10,2000
2015-06-28 17:00,156,27.4,68,1000.1,2.4,270,316.7,NA,NA,5,10,2000
2015-06-28 18:00,156,25.3,71,1000.6,2.7,250,152.8,NA,NA,NA,NA,2000
2015-06-28 19:00,156,24.4,73,1001.1,2.4,250,27.8,NA,NA,NA,NA,2000
2015-06-28 20:00,156,23.1,83,1001.9,3.8,200,0,NA,NA,7,10,2000
2015-06-28 21:00,156,22.4,86,1002.7,3.3,200,0,NA,NA,NA,NA,1900
2015-06-28 22:00,156,22.2,89,1002.8,2.6,200,0,NA,NA,NA,NA,1600
2015-06-28 23:00,156,21.8,90,1002.7,2.5,200,0,NA,NA,10,10,1500
2015-06-29 0:00,156,21.8,91,1002.1,1.3,230,0,NA,NA,NA,NA,1100
2015-06-29 1:00,156,21.8,90,1001.5,0.6,230,0,NA,NA,NA,NA,1000
2015-06-29 2:00,156,21.9,90,1001,0.2,360,0,NA,NA,10,10,1200
2015-06-29 3:00,156,21.5,92,1000.5,0.8,70,0,NA,NA,7,10,1100
2015-06-29 4:00,156,21.7,89,1000.5,0.3,360,0,NA,NA,8,10,900
2015-06-29 5:00,156,20.9,96,1001.3,1.1,230,22.2,NA,NA,9,30,600
2015-06-29 6:00,156,21.4,94,1001.5,1.4,230,47.2,NA,NA,10,10,800
2015-06-29 7:00,156,22,89,1001.2,0.7,180,119.4,NA,NA,10,10,800
2015-06-29 8:00,156,23.3,82,1000.7,0.3,360,341.7,NA,NA,8,10,1100
2015-06-29 9:00,156,25.3,76,1000.4,1.1,270,550,NA,NA,8,10,1100
2015-06-29 10:00,156,25.8,76,999.8,1,180,661.1,NA,NA,8,10,1200
2015-06-29 11:00,156,27.5,69,999.4,1.2,320,613.9,NA,NA,8,10,1500
2015-06-29 12:00,156,27.5,67,998.9,0.6,290,433.3,NA,NA,8,10,1500
2015-06-29 13:00,156,27.2,65,998.3,2.1,230,447.2,NA,NA,9,30,2000
2015-06-29 14:00,156,27.3,66,997.7,2.3,250,391.7,NA,NA,10,10,2000
2015-06-29 15:00,156,27.4,55,997.3,2.4,180,261.1,NA,NA,10,10,2000
2015-06-29 16:00,156,27,52,996.9,2.4,180,222.2,NA,NA,8,30,2000
2015-06-29 17:00,156,25.9,62,996.5,2.7,230,125,NA,NA,10,10,2000
2015-06-29 18:00,156,25.2,62,997.2,2.8,230,66.7,NA,NA,NA,NA,1900
2015-06-29 19:00,156,24.6,62,997.2,2,180,36.1,NA,NA,NA,NA,2000
2015-06-29 20:00,156,23.8,70,997.8,2.2,200,0,NA,NA,7,30,1800
2015-06-29 21:00,156,23.1,71,998.1,2.8,200,0,NA,NA,NA,NA,2000
2015-06-29 22:00,156,22.4,85,998.3,2.1,230,0,NA,NA,NA,NA,1100
2015-06-29 23:00,156,21.7,93,997.6,3.3,200,0,NA,NA,10,10,600
2015-06-30 0:00,156,21.5,90,996.4,1.5,180,0,0,NA,10,10,700
2015-06-30 1:00,156,21.2,92,996,0.9,230,0,NA,NA,NA,NA,800
2015-06-30 2:00,156,21.2,91,995.6,0.3,360,0,NA,NA,10,10,700
2015-06-30 3:00,156,21.1,92,995.6,0.7,230,0,NA,NA,10,10,800
2015-06-30 4:00,156,21,85,995.1,0.8,160,0,0,NA,10,8,1200
2015-06-30 5:00,156,20.5,91,994.8,0.2,360,13.9,0,NA,10,8,1200
2015-06-30 6:00,156,20.9,88,994.2,0.5,20,38.9,0,NA,10,10,1500
2015-06-30 7:00,156,21.1,91,994.3,0.8,70,69.4,0,NA,10,8,900
2015-06-30 8:00,156,21.7,87,993.6,0.6,70,169.4,0,NA,10,10,1200
2015-06-30 9:00,156,22.1,87,992.8,1.1,160,163.9,0,NA,10,8,1500
2015-06-30 10:00,156,22.3,79,992.6,1.6,180,180.6,0,NA,10,8,1600
2015-06-30 11:00,156,19.6,97,992.6,1.2,50,83.3,2.7,NA,10,8,500
2015-06-30 12:00,156,19.1,98,991.2,2.7,50,83.3,7.9,NA,10,7,300
2015-06-30 13:00,156,19.7,98,989.9,3,50,177.8,1.7,NA,10,8,1200
2015-06-30 14:00,156,20.2,96,988.7,3.9,50,200,0.1,NA,10,8,1700
2015-06-30 15:00,156,20.1,97,988.3,2.1,50,94.4,0.1,NA,10,8,1800
2015-06-30 16:00,156,20.1,97,987.3,1.8,20,83.3,0,NA,10,8,1800
2015-06-30 17:00,156,19.7,98,986.9,2.1,20,36.1,0.7,NA,10,8,500
2015-06-30 18:00,156,19.6,98,986.7,2.2,50,33.3,0.8,NA,10,8,1000
2015-06-30 19:00,156,19.5,98,987.1,1.9,20,13.9,1,NA,10,8,600
2015-06-30 20:00,156,19.1,99,987,2.6,50,0,1,NA,10,8,500
2015-06-30 21:00,156,19.1,98,986.9,3,70,0,0.1,NA,10,9,2000
2015-06-30 22:00,156,19,98,986.7,2.1,50,0,NA,NA,NA,NA,2000
